sentence,word,prediction,score,difference_rate
I am of course referring to the murder of the Prime Minister and of eight members of parliament.,Prime,0.3483387529850006,0.30000000000000004,16.112917661666852
"The pastors have been relying upon the Presidents of Parliament, the Council and the Commission to actually declare 20 May European Maritime Day this afternoon.",pastors,0.3382790982723236,0.29166666666666663,15.981405121939538
"Mr President, my point of order is not about the vote on tsunami vessels but about interpretation problems in Parliament.",tsunami,0.28886768221855164,0.34375,15.965765172784979
"- (PT) Mr President, Mr Vice-President of the Commission, ladies and gentlemen, the first Euromed Ministerial Conference on Migration will be held in Santa Eulália, in the Algarve, Portugal, between 18 and 19 November.",Ministerial,0.3853527009487152,0.4583333333333334,15.92304706573488
"We are convinced that the Union's initiative, within the framework of the United Nations, of establishing an arms trade treaty will gain in credibility once our own system for the control of the transfer of armaments becomes legally binding, and we support this House's opinion emphasising the urgency of converting the Code of Conduct into a legally binding instrument.",Conduct,0.3787823021411896,0.3269230769230769,15.862821831422691
"The Final Report of the High-Level Group on the Alliance of Civilisations contains detailed, useful proposals on both subjects.",Civilisations,0.36670634150505066,0.31666666666666665,15.802002580542318
"This must represent core business for the EU, as it is the only way to attain our climate targets and to turn around our vulnerable position as a major importer of energy into that of maximum self-sufficiency.",importer,0.3351123631000519,0.2894736842105263,15.76608907092701
Mobile satellite services (MSS) (debate),MSS,0.3841328322887421,0.4558823529411765,15.738604530211415
"The Commission, Member States, trade unions, as well as governmental and non-governmental stakeholders, must do all in their power to improve awareness of rights under these directives and Member States must adequately resource independent bodies to promote equality and encourage Member States to ensure the remit of those bodies covers all forms of discrimination.",remit,0.3310490548610687,0.3928571428571429,15.732967853546153
"Mr President, as an oral amendment I would like to propose that the protection of biodiversity in our amendment would be an addition to the original text of the paragraph.",biodiversity,0.3912088871002197,0.3382352941176471,15.661757925282346
Mobilisation of the European Globalisation Adjustment Fund: Cataluña automoción/Spain (,Globalisation,0.3773328959941864,0.4473684210526315,15.654999718946558
"According to the Sudanese Embassy in Brussels, the court quashed the death sentence on grounds of lack of legal assistance.",Sudanese,0.36934947967529297,0.3194444444444444,15.62244581139607
"This is designed to ensure greater legitimacy, greater accountability and more efficiency of public authorities in the democratic system.",accountability,0.3693448007106781,0.3194444444444444,15.620981092038372
It is not acceptable for the measures to combat discrimination against religious minorities to be less strict.,discrimination,0.3691209256649017,0.3194444444444444,15.550898469012708
"Thank you, Mr Falconer.",Falconer,0.3800970017910004,0.45,15.53399960199991
Governance within the CFP (,Governance,0.3404068648815155,0.4027777777777778,15.485192167347877
"However, my report also criticises the fact that the complex interaction of European legislation and national transposition has not resulted in a simplification and debureaucratisation of public procurement, as was, in fact, the aim of the 2004 revision, but rather in more work, high external costs for legal advice and protracted procedures.",transposition,0.3804174959659576,0.45,15.46277867423165
"This trend is due, among other things, to the development of low-cost carriers and to the increasingly frequent use of charter companies, which do not tend to integrate overbooking into their working methods.",overbooking,0.3895410001277924,0.3375,15.419555593419968
"I should like to make a proposal regarding the amendments dealing with the legal base: the Presidency must decide on the admissibility of these amendments, specifically, Amendments 159, 119, 116 and 125, but the decision naturally has to depend on the final configuration of the directive, which will be modified in the course of voting.",admissibility,0.3780706226825714,0.4464285714285714,15.312180519103999
"The declaration that was adopted underlines the Member States' responsibilities with a view to ensuring the meaningful inclusion of the Roma, by laying emphasis on the strengthening of people's individual rights and on the importance of the participation of Roma organisations.",strengthening,0.3455670475959778,0.30000000000000004,15.189015865325912
"These days, the progress ideology that has dominated China for nearly 60 years is mainly focused on economic growth.",ideology,0.29688867926597595,0.35,15.174663066864008
Flavourings and food ingredients with flavouring properties for use in and on foods (vote),flavouring,0.39394453167915344,0.3421052631578947,15.153016952367945
"The study shows that, contrary to popular belief, the number of asylum seekers in rich countries has decreased overall by 40% in 10 years and by 5% in one year.",seekers,0.34836986660957336,0.3026315789473685,15.113521140554656
"The Council intends to carry out an in-depth analysis of certain proposals put forward by Malta relating to the recent events in the Mediterranean Sea, which will take pertinent international instruments such as the SOLAS and SAR conventions into account.",Malta,0.3884227871894837,0.3375,15.088233241328494
